player_tag,player_name,clan_tag,clan_name,location_id,location_name,cards,card_names,trophies,clan_score,avg_hp,avg_damage,avg_elixir,total_hp,total_damage
G2RY8GG,ScouterJump,GYYCJCPG,Invictos Chile,57000002,South America,"[26000040, 26000064, 26000018, 26000055, 26000005, 28000004, 27000012, 28000011]","['Dart Goblin', 'Firecracker', 'Mini P.E.K.K.A', 'Mega Knight', 'Minions', 'Goblin Barrel', 'Goblin Cage', 'The Log']",10118,100928,1143.0,390.85714285714283,3.7142857142857144,8001.0,2736.0
UCYVG8JQL,el pirula loca,GYYCJCPG,Invictos Chile,57000002,South America,"[26000064, 26000037, 26000085, 28000005, 26000018, 28000001, 26000040, 26000045]","['Firecracker', 'Inferno Dragon', 'Electro Giant', 'Freeze', 'Mini P.E.K.K.A', 'Arrows', 'Dart Goblin', 'Executioner']",10090,100928,923.8333333333334,404.0,3.8333333333333335,5543.0,2424.0
80Y2VRLG,Warrior,QUV9LGRP,Waterfall,57000003,Asia,"[26000015, 26000011, 26000009, 26000018, 26000068, 26000052, 28000026, 27000007]","['Baby Dragon', 'Valkyrie', 'Golem', 'Mini P.E.K.K.A', 'Battle Healer', 'Zappies', 'Vines', 'Elixir Collector']",10385,100919,2271.1666666666665,378.3333333333333,5.0,13627.0,2270.0
29R2P8L9C,Jac✨,QUV9LGRP,Waterfall,57000003,Asia,"[26000064, 27000000, 26000018, 28000011, 26000021, 28000014, 26000030, 28000018]","['Firecracker', 'Cannon', 'Mini P.E.K.K.A', 'The Log', 'Hog Rider', 'Earthquake', 'Ice Spirit', 'Royal Delivery']",10242,100919,972.8333333333334,558.0,2.8333333333333335,5837.0,3348.0
JQRJJR0RC,GripPugs,QUV9LGRP,Waterfall,57000003,Asia,"[28000017, 27000010, 26000065, 27000000, 26000025, 26000030, 27000013, 28000009]","['Giant Snowball', 'Furnace', 'Mighty Miner', 'Cannon', 'Guards', 'Ice Spirit', 'Goblin Drill', 'Poison']",10151,100919,461.5,191.0,2.8333333333333335,2769.0,1146.0
8YG92988C,Sqw,QUV9LGRP,Waterfall,57000003,Asia,"[27000010, 27000012, 26000000, 28000015, 28000009, 28000026, 26000023, 28000010]","['Furnace', 'Goblin Cage', 'Knight', 'Barbarian Barrel', 'Poison', 'Vines', 'Ice Wizard', 'Graveyard']",10120,100919,670.0,392.42857142857144,3.5714285714285716,4690.0,2747.0
QV2PRQG8L,✨Adriii❤️Bait✨,QUV9LGRP,Waterfall,57000003,Asia,"[26000015, 28000017, 26000018, 26000004, 26000006, 26000035, 28000005, 28000008]","['Baby Dragon', 'Giant Snowball', 'Mini P.E.K.K.A', 'P.E.K.K.A', 'Balloon', 'Lumberjack', 'Freeze', 'Zap']",10120,100919,1569.5,550.25,4.0,12556.0,4402.0
RPRRP92J,Trainer Tim,QUV9LGRP,Waterfall,57000003,Asia,"[27000000, 26000010, 26000014, 26000021, 28000000, 26000038, 26000030, 28000011]","['Cannon', 'Skeletons', 'Musketeer', 'Hog Rider', 'Fireball', 'Ice Golem', 'Ice Spirit', 'The Log']",10120,100919,912.75,282.75,2.625,7302.0,2262.0
YLV2PJ2VV,IncendiaryDemon,QUV9LGRP,Waterfall,57000003,Asia,"[26000011, 28000008, 26000006, 26000080, 27000009, 28000000, 26000037, 26000029]","['Valkyrie', 'Zap', 'Balloon', 'Skeleton Dragons', 'Tombstone', 'Fireball', 'Inferno Dragon', 'Lava Hound']",10120,100919,1790.2857142857142,331.42857142857144,4.142857142857143,12532.0,2320.0
PRLJPPLVP,1+2+3+4+5+6,QUV9LGRP,Waterfall,57000003,Asia,"[26000063, 26000035, 26000018, 26000064, 26000030, 26000015, 28000001, 26000006]","['Electro Dragon', 'Lumberjack', 'Mini P.E.K.K.A', 'Firecracker', 'Ice Spirit', 'Baby Dragon', 'Arrows', 'Balloon']",10090,100919,1283.7142857142858,506.7142857142857,3.7142857142857144,8986.0,3547.0
8YG9VCP90,Ace.,QUV9LGRP,Waterfall,57000003,Asia,"[28000004, 26000011, 26000040, 28000011, 26000030, 26000041, 27000000, 28000003]","['Goblin Barrel', 'Valkyrie', 'Dart Goblin', 'The Log', 'Ice Spirit', 'Goblin Gang', 'Cannon', 'Rocket']",10090,100919,641.0,555.875,3.125,5128.0,4447.0
Y999VQJUQ,Vibn,QUV9LGRP,Waterfall,57000003,Asia,"[26000010, 26000011, 27000013, 26000064, 26000031, 28000011, 28000000, 27000006]","['Skeletons', 'Valkyrie', 'Goblin Drill', 'Firecracker', 'Fire Spirit', 'The Log', 'Fireball', 'Tesla']",10090,100919,1037.4,337.4,3.0,5187.0,1687.0
8CV0LRVL,bny*,YJY9RVJ,Singapore,57000003,Asia,"[26000015, 28000008, 26000018, 28000013, 26000048, 26000009, 26000046, 28000000]","['Baby Dragon', 'Zap', 'Mini P.E.K.K.A', 'Clone', 'Night Witch', 'Golem', 'Bandit', 'Fireball']",10386,100699,,,4.0,,
2Q08LCU,Passion,YJY9RVJ,Singapore,57000003,Asia,"[27000010, 26000047, 26000093, 26000018, 28000026, 26000006, 26000061, 28000012]","['Furnace', 'Royal Recruits', 'Little Prince', 'Mini P.E.K.K.A', 'Vines', 'Balloon', 'Fisherman', 'Tornado']",10333,100699,938.0,568.6666666666666,4.333333333333333,5628.0,3412.0
VCV0L09V8,Sasuke,YJY9RVJ,Singapore,57000003,Asia,"[26000011, 26000015, 28000001, 26000057, 26000049, 26000032, 26000025, 26000029]","['Valkyrie', 'Baby Dragon', 'Arrows', 'Flying Machine', 'Bats', 'Miner', 'Guards', 'Lava Hound']",10181,100699,1527.125,274.25,3.75,12217.0,2194.0
8RLLGUQQR,BlacKnight,YJY9RVJ,Singapore,57000003,Asia,"[26000055, 26000064, 26000018, 28000001, 26000010, 26000006, 28000007, 26000049]","['Mega Knight', 'Firecracker', 'Mini P.E.K.K.A', 'Arrows', 'Skeletons', 'Balloon', 'Lightning', 'Bats']",10156,100699,1360.857142857143,747.7142857142857,4.0,9526.0,5234.0
28989P8Y,cire,YJY9RVJ,Singapore,57000003,Asia,"[26000047, 26000059, 26000074, 28000001, 27000012, 26000052, 28000015, 26000057]","['Royal Recruits', 'Royal Hogs', 'Golden Knight', 'Arrows', 'Goblin Cage', 'Zappies', 'Barbarian Barrel', 'Flying Machine']",10110,100699,420.42857142857144,329.85714285714283,4.142857142857143,2943.0,2309.0
VCU2ULGCC,Dada,YJY9RVJ,Singapore,57000003,Asia,"[26000064, 26000015, 26000041, 26000067, 28000001, 28000018, 26000018, 28000007]","['Firecracker', 'Baby Dragon', 'Goblin Gang', 'Elixir Golem', 'Arrows', 'Royal Delivery', 'Mini P.E.K.K.A', 'Lightning']",10060,100699,1022.0,664.1666666666666,3.8333333333333335,6132.0,3985.0
CGL99CR0,KING OF KINGS,YJY9RVJ,Singapore,57000003,Asia,"[26000047, 26000011, 26000040, 26000051, 26000041, 28000001, 27000003, 28000011]","['Royal Recruits', 'Valkyrie', 'Dart Goblin', 'Ram Rider', 'Goblin Gang', 'Arrows', 'Inferno Tower', 'The Log']",10090,100699,1042.875,386.625,4.0,8343.0,3093.0
PGQLLC22G,Terrorista,YJY9RVJ,Singapore,57000003,Asia,"[26000045, 27000006, 28000008, 28000000, 26000059, 26000055, 26000012, 26000018]","['Executioner', 'Tesla', 'Zap', 'Fireball', 'Royal Hogs', 'Mega Knight', 'Skeleton Army', 'Mini P.E.K.K.A']",10060,100699,1533.625,622.875,4.25,12269.0,4983.0
8UJL82Q0U,uncle ong$$,YJY9RVJ,Singapore,57000003,Asia,"[26000035, 26000015, 26000000, 26000093, 26000049, 28000014, 26000006, 28000011]","['Lumberjack', 'Baby Dragon', 'Knight', 'Little Prince', 'Bats', 'Earthquake', 'Balloon', 'The Log']",10060,100699,1175.7142857142858,595.8571428571429,3.2857142857142856,8230.0,4171.0
8C8CPRURQ,memememe,YJY9RVJ,Singapore,57000003,Asia,"[26000007, 26000017, 26000004, 26000011, 28000001, 26000018, 28000000, 26000051]","['Witch', 'Wizard', 'P.E.K.K.A', 'Valkyrie', 'Arrows', 'Mini P.E.K.K.A', 'Fireball', 'Ram Rider']",10060,100699,1842.75,521.5,4.625,14742.0,4172.0
RVY9ULJ00,parsa_amigo,G0VL00L0,Iran,57000003,Asia,"[26000011, 28000004, 26000030, 26000058, 26000026, 26000040, 26000041, 27000000]","['Valkyrie', 'Goblin Barrel', 'Ice Spirit', 'Wall Breakers', 'Princess', 'Dart Goblin', 'Goblin Gang', 'Cannon']",10185,100647,738.875,449.5,2.75,5911.0,3596.0
Y9LLLLY0,soltoon,G0VL00L0,Iran,57000003,Asia,"[26000017, 26000055, 26000021, 28000008, 26000043, 26000028, 28000002, 26000041]","['Wizard', 'Mega Knight', 'Hog Rider', 'Zap', 'Elite Barbarians', 'Three Musketeers', 'Rage', 'Goblin Gang']",10181,100647,1421.75,490.25,4.75,11374.0,3922.0
RLR2828J8,betito,G0VL00L0,Iran,57000003,Asia,"[26000007, 27000006, 26000005, 26000000, 28000001, 26000018, 26000042, 26000021]","['Witch', 'Tesla', 'Minions', 'Knight', 'Arrows', 'Mini P.E.K.K.A', 'Electro Wizard', 'Hog Rider']",10175,100647,1268.25,425.0,3.75,10146.0,3400.0
2Q2V80CGG,BW_YOHATSU,G0VL00L0,Iran,57000003,Asia,"[26000035, 27000000, 26000011, 26000010, 26000064, 26000006, 28000002, 26000084]","['Lumberjack', 'Cannon', 'Valkyrie', 'Skeletons', 'Firecracker', 'Balloon', 'Rage', 'Electro Spirit']",10130,100647,1309.5,422.8333333333333,3.1666666666666665,7857.0,2537.0
VLRP8LCRL,amin,G0VL00L0,Iran,57000003,Asia,"[26000055, 26000064, 26000000, 26000040, 26000041, 28000004, 26000033, 28000011]","['Mega Knight', 'Firecracker', 'Knight', 'Dart Goblin', 'Goblin Gang', 'Goblin Barrel', 'Sparky', 'The Log']",10092,100647,1486.5714285714287,585.1428571428571,3.857142857142857,10406.0,4096.0
CJ8C8LVRR,simehsar,G0VL00L0,Iran,57000003,Asia,"[26000011, 26000064, 28000015, 26000039, 26000018, 28000001, 26000007, 26000047]","['Valkyrie', 'Firecracker', 'Barbarian Barrel', 'Mega Minion', 'Mini P.E.K.K.A', 'Arrows', 'Witch', 'Royal Recruits']",10091,100647,997.4285714285714,494.7142857142857,4.0,6982.0,3463.0
YYJ29U92,iman,G0VL00L0,Iran,57000003,Asia,"[26000063, 26000035, 26000005, 26000009, 27000007, 26000016, 28000015, 28000012]","['Electro Dragon', 'Lumberjack', 'Minions', 'Golem', 'Elixir Collector', 'Prince', 'Barbarian Barrel', 'Tornado']",10090,100647,1577.375,303.875,4.5,12619.0,2431.0
VU9GVG0G,Elvis Presley,G0VL00L0,Iran,57000003,Asia,"[26000064, 26000055, 26000040, 26000041, 28000001, 26000021, 26000018, 26000026]","['Firecracker', 'Mega Knight', 'Dart Goblin', 'Goblin Gang', 'Arrows', 'Hog Rider', 'Mini P.E.K.K.A', 'Princess']",10089,100647,1486.5714285714287,456.7142857142857,3.857142857142857,10406.0,3197.0
V2UGRLPU8,waiter,G0VL00L0,Iran,57000003,Asia,"[26000055, 26000007, 26000042, 26000011, 26000021, 28000005, 28000001, 28000006]","['Mega Knight', 'Witch', 'Electro Wizard', 'Valkyrie', 'Hog Rider', 'Freeze', 'Arrows', 'Mirror']",10074,100647,,,3.875,,
VJ902GC9G,mamad.R,G0VL00L0,Iran,57000003,Asia,"[26000055, 26000011, 26000064, 26000018, 26000000, 28000004, 26000007, 28000001]","['Mega Knight', 'Valkyrie', 'Firecracker', 'Mini P.E.K.K.A', 'Knight', 'Goblin Barrel', 'Witch', 'Arrows']",10067,100647,1901.7142857142858,449.7142857142857,4.142857142857143,13312.0,3148.0
LRY0VL2RU,AmirTataloo,L0UUR98R,ایران,57000003,Asia,"[26000011, 26000013, 26000026, 27000003, 28000004, 26000041, 28000003, 28000011]","['Valkyrie', 'Bomber', 'Princess', 'Inferno Tower', 'Goblin Barrel', 'Goblin Gang', 'Rocket', 'The Log']",10301,100557,824.0,573.5,3.625,6592.0,4588.0
J9LQQ8V8R,MW_mamad,L0UUR98R,ایران,57000003,Asia,"[26000000, 27000006, 28000011, 27000008, 28000003, 26000023, 26000010, 28000012]","['Knight', 'Tesla', 'The Log', 'X-Bow', 'Rocket', 'Ice Wizard', 'Skeletons', 'Tornado']",10210,100557,873.875,454.125,3.5,6991.0,3633.0
QJV88P02V,Amirali,L0UUR98R,ایران,57000003,Asia,"[26000055, 26000011, 26000074, 26000018, 26000007, 26000042, 28000001, 26000012]","['Mega Knight', 'Valkyrie', 'Golden Knight', 'Mini P.E.K.K.A', 'Witch', 'Electro Wizard', 'Arrows', 'Skeleton Army']",10152,100557,1698.142857142857,618.7142857142857,4.285714285714286,11887.0,4331.0
J8G0P9QU,taha,L0UUR98R,ایران,57000003,Asia,"[26000063, 26000007, 26000018, 26000056, 28000012, 26000009, 26000064, 26000012]","['Electro Dragon', 'Witch', 'Mini P.E.K.K.A', 'Skeleton Barrel', 'Tornado', 'Golem', 'Firecracker', 'Skeleton Army']",10133,100557,1726.0,570.4285714285714,4.428571428571429,12082.0,3993.0
YV2UVQY8U,sajjad,L0UUR98R,ایران,57000003,Asia,"[26000037, 26000017, 27000006, 26000012, 26000055, 26000006, 28000005, 28000026]","['Inferno Dragon', 'Wizard', 'Tesla', 'Skeleton Army', 'Mega Knight', 'Balloon', 'Freeze', 'Vines']",10120,100557,1708.2857142857142,574.8571428571429,4.571428571428571,11958.0,4024.0
20VYLQQUJ,king ali,L0UUR98R,ایران,57000003,Asia,"[26000064, 26000055, 26000011, 26000007, 26000021, 26000018, 26000006, 26000012]","['Firecracker', 'Mega Knight', 'Valkyrie', 'Witch', 'Hog Rider', 'Mini P.E.K.K.A', 'Balloon', 'Skeleton Army']",10115,100557,2202.4285714285716,761.1428571428571,4.571428571428571,15417.0,5328.0
UR8R88GGJ,alirhmanof,L0UUR98R,ایران,57000003,Asia,"[26000004, 26000017, 26000012, 26000027, 26000021, 27000006, 28000001, 28000008]","['P.E.K.K.A', 'Wizard', 'Skeleton Army', 'Dark Prince', 'Hog Rider', 'Tesla', 'Arrows', 'Zap']",10093,100557,1267.0,760.375,4.0,10136.0,6083.0
UC9LPJJG9,tony21,L0UUR98R,ایران,57000003,Asia,"[26000055, 26000011, 26000018, 26000016, 26000007, 28000011, 26000012, 26000064]","['Mega Knight', 'Valkyrie', 'Mini P.E.K.K.A', 'Prince', 'Witch', 'The Log', 'Skeleton Army', 'Firecracker']",10092,100557,1931.142857142857,648.2857142857143,4.285714285714286,13518.0,4538.0
QVQUUG9C9,صادقstr,L0UUR98R,ایران,57000003,Asia,"[26000055, 26000035, 26000074, 26000051, 26000034, 28000001, 26000005, 27000003]","['Mega Knight', 'Lumberjack', 'Golden Knight', 'Ram Rider', 'Bowler', 'Arrows', 'Minions', 'Inferno Tower']",10090,100557,2068.5714285714284,322.57142857142856,4.571428571428571,14480.0,2258.0
CC9922920,MEDESTAIN,L0UUR98R,ایران,57000003,Asia,"[26000055, 26000064, 26000017, 28000011, 26000043, 26000004, 26000007, 28000002]","['Mega Knight', 'Firecracker', 'Wizard', 'The Log', 'Elite Barbarians', 'P.E.K.K.A', 'Witch', 'Rage']",10090,100557,1982.7142857142858,500.42857142857144,4.857142857142857,13879.0,3503.0
UC2ULCUQY,yusuf,PLLR8QJ,عراق,57000003,Asia,"[26000011, 26000007, 26000074, 26000004, 28000009, 26000084, 28000001, 27000001]","['Valkyrie', 'Witch', 'Golden Knight', 'P.E.K.K.A', 'Poison', 'Electro Spirit', 'Arrows', 'Goblin Hut']",10234,100491,1615.5,418.5,4.666666666666667,9693.0,2511.0
UC2VPPLYP,ALI,PLLR8QJ,عراق,57000003,Asia,"[26000055, 26000064, 26000000, 28000011, 26000021, 26000030, 27000000, 26000010]","['Mega Knight', 'Firecracker', 'Knight', 'The Log', 'Hog Rider', 'Ice Spirit', 'Cannon', 'Skeletons']",10179,100491,1619.5714285714287,309.0,3.0,11337.0,2163.0
9VVP2V2U,ali,PLLR8QJ,عراق,57000003,Asia,"[26000064, 26000055, 28000004, 26000011, 26000007, 27000006, 28000011, 28000000]","['Firecracker', 'Mega Knight', 'Goblin Barrel', 'Valkyrie', 'Witch', 'Tesla', 'The Log', 'Fireball']",10125,100491,1676.5714285714287,363.7142857142857,4.142857142857143,11736.0,2546.0
8GLCV8P9,القرصان,PLLR8QJ,عراق,57000003,Asia,"[26000017, 26000007, 26000069, 26000072, 26000033, 26000003, 28000001, 28000008]","['Wizard', 'Witch', 'Skeleton King', 'Archer Queen', 'Sparky', 'Giant', 'Arrows', 'Zap']",10090,100491,1535.6666666666667,576.8333333333334,4.333333333333333,9214.0,3461.0
298Q2R2U,Abody,PLLR8QJ,عراق,57000003,Asia,"[26000064, 26000063, 26000077, 28000012, 26000068, 26000034, 26000048, 26000067]","['Firecracker', 'Electro Dragon', 'Monk', 'Tornado', 'Battle Healer', 'Bowler', 'Night Witch', 'Elixir Golem']",10090,100491,1450.2,322.4,4.0,7251.0,1612.0
J0Y2CVJYV,TROY,PLLR8QJ,عراق,57000003,Asia,"[26000064, 26000058, 26000065, 26000047, 26000041, 28000001, 26000002, 26000056]","['Firecracker', 'Wall Breakers', 'Mighty Miner', 'Royal Recruits', 'Goblin Gang', 'Arrows', 'Goblins', 'Skeleton Barrel']",10090,100491,404.0,619.3333333333334,3.3333333333333335,2424.0,3716.0
LJUVGGPQ8,Hosam@AddiL,PLLR8QJ,عراق,57000003,Asia,"[26000055, 26000064, 26000041, 27000003, 26000011, 28000001, 26000007, 26000059]","['Mega Knight', 'Firecracker', 'Goblin Gang', 'Inferno Tower', 'Valkyrie', 'Arrows', 'Witch', 'Royal Hogs']",10062,100491,1834.5714285714287,364.85714285714283,4.571428571428571,12842.0,2554.0
9PYLJVUGJ,Mohammed,PLLR8QJ,عراق,57000003,Asia,"[26000047, 28000004, 26000018, 26000093, 26000026, 28000011, 28000001, 26000053]","['Royal Recruits', 'Goblin Barrel', 'Mini P.E.K.K.A', 'Little Prince', 'Princess', 'The Log', 'Arrows', 'Rascals']",10060,100491,390.57142857142856,447.7142857142857,3.857142857142857,2734.0,3134.0
UQP08VYPU,Mohamed,PLLR8QJ,عراق,57000003,Asia,"[26000064, 26000055, 26000017, 26000051, 26000007, 28000011, 28000000, 27000003]","['Firecracker', 'Mega Knight', 'Wizard', 'Ram Rider', 'Witch', 'The Log', 'Fireball', 'Inferno Tower']",10060,100491,1844.7142857142858,312.57142857142856,4.714285714285714,12913.0,2188.0
98U2UUJYQ,athir,PLLR8QJ,عراق,57000003,Asia,"[26000064, 26000011, 26000041, 26000067, 27000009, 26000007, 28000001, 26000055]","['Firecracker', 'Valkyrie', 'Goblin Gang', 'Elixir Golem', 'Tombstone', 'Witch', 'Arrows', 'Mega Knight']",10060,100491,1666.142857142857,354.14285714285717,4.0,11663.0,2479.0
8VLL9LQ29,JP7,8ULGYUR2,Australia,57000004,Oceania,"[26000055, 26000011, 26000007, 26000048, 26000067, 26000064, 28000007, 26000021]","['Mega Knight', 'Valkyrie', 'Witch', 'Night Witch', 'Elixir Golem', 'Firecracker', 'Lightning', 'Hog Rider']",10240,100764,2103.8571428571427,519.0,4.714285714285714,14727.0,3633.0
898LY829,⚡️JAD⚡️DECLAN⚡️,8ULGYUR2,Australia,57000004,Oceania,"[26000056, 26000050, 26000069, 26000053, 28000015, 28000026, 26000097, 26000040]","['Skeleton Barrel', 'Royal Ghost', 'Skeleton King', 'Rascals', 'Barbarian Barrel', 'Vines', 'Suspicious Bush', 'Dart Goblin']",10232,100764,592.4,195.4,3.2,2962.0,977.0
989090P,Kirisada,8ULGYUR2,Australia,57000004,Oceania,"[26000056, 26000050, 26000058, 26000040, 28000026, 26000053, 28000015, 27000004]","['Skeleton Barrel', 'Royal Ghost', 'Wall Breakers', 'Dart Goblin', 'Vines', 'Rascals', 'Barbarian Barrel', 'Bomb Tower']",10174,100764,742.5714285714286,364.0,3.142857142857143,5198.0,2548.0
20VUJV,patto,8ULGYUR2,Australia,57000004,Oceania,"[26000058, 26000050, 26000097, 26000040, 26000031, 26000010, 26000030, 28000011]","['Wall Breakers', 'Royal Ghost', 'Suspicious Bush', 'Dart Goblin', 'Fire Spirit', 'Skeletons', 'Ice Spirit', 'The Log']",10145,100764,466.0,439.0,2.0,2796.0,2634.0
20G2P2YQL,Neeks,8ULGYUR2,Australia,57000004,Oceania,"[26000030, 27000006, 28000018, 28000003, 26000102, 26000032, 28000011, 26000010]","['Ice Spirit', 'Tesla', 'Royal Delivery', 'Rocket', 'Berserker', 'Miner', 'The Log', 'Skeletons']",10090,100764,589.6666666666666,563.5,2.8333333333333335,3538.0,3381.0
22Q2GGVVC,Yuhan Jin,8ULGYUR2,Australia,57000004,Oceania,"[26000050, 26000007, 26000004, 27000010, 26000033, 26000048, 26000046, 26000057]","['Royal Ghost', 'Witch', 'P.E.K.K.A', 'Furnace', 'Sparky', 'Night Witch', 'Bandit', 'Flying Machine']",10090,100764,1603.25,554.5,4.5,12826.0,4436.0
29JRYLC9V,Luca,8ULGYUR2,Australia,57000004,Oceania,"[28000008, 26000055, 26000044, 26000032, 26000006, 26000052, 28000001, 26000061]","['Zap', 'Mega Knight', 'Hunter', 'Miner', 'Balloon', 'Zappies', 'Arrows', 'Fisherman']",10090,100764,1524.75,530.125,3.875,12198.0,4241.0
QU8QGGR,lady choco,8ULGYUR2,Australia,57000004,Oceania,"[26000035, 26000014, 26000040, 26000011, 28000001, 26000051, 27000010, 26000005]","['Lumberjack', 'Musketeer', 'Dart Goblin', 'Valkyrie', 'Arrows', 'Ram Rider', 'Furnace', 'Minions']",10087,100764,1034.875,283.625,3.75,8279.0,2269.0
V9CCR8J0,Alxssio969,8ULGYUR2,Australia,57000004,Oceania,"[26000059, 26000050, 28000007, 26000023, 27000001, 26000010, 26000084, 28000015]","['Royal Hogs', 'Royal Ghost', 'Lightning', 'Ice Wizard', 'Goblin Hut', 'Skeletons', 'Electro Spirit', 'Barbarian Barrel']",10084,100764,537.2857142857143,405.7142857142857,3.5714285714285716,3761.0,2840.0
90PPG9,frubbe,8ULGYUR2,Australia,57000004,Oceania,"[26000044, 26000036, 26000074, 26000028, 28000016, 26000038, 28000015, 27000007]","['Hunter', 'Battle Ram', 'Golden Knight', 'Three Musketeers', 'Heal Spirit', 'Ice Golem', 'Barbarian Barrel', 'Elixir Collector']",10061,100764,810.0,458.1666666666667,4.5,4860.0,2749.0
V92Y808LG,<c3>COMMANDO,QG2P2J8Y,BURRA,57000004,Oceania,"[26000060, 28000008, 26000018, 26000033, 26000027, 26000083, 26000005, 28000002]","['Goblin Giant', 'Zap', 'Mini P.E.K.K.A', 'Sparky', 'Dark Prince', 'Mother Witch', 'Minions', 'Rage']",10185,100679,1216.7142857142858,750.0,3.857142857142857,8517.0,5250.0
ULGYVQCJ9,Trainer Singo,QG2P2J8Y,BURRA,57000004,Oceania,"[27000012, 26000059, 26000018, 28000001, 26000057, 26000052, 26000047, 28000015]","['Goblin Cage', 'Royal Hogs', 'Mini P.E.K.K.A', 'Arrows', 'Flying Machine', 'Zappies', 'Royal Recruits', 'Barbarian Barrel']",10177,100679,593.375,408.0,4.125,4747.0,3264.0
P28YL2RUJ,finn,QG2P2J8Y,BURRA,57000004,Oceania,"[27000002, 26000056, 26000093, 26000000, 28000000, 28000011, 26000041, 28000018]","['Mortar', 'Skeleton Barrel', 'Little Prince', 'Knight', 'Fireball', 'The Log', 'Goblin Gang', 'Royal Delivery']",10150,100679,1078.8333333333333,365.3333333333333,3.1666666666666665,6473.0,2192.0
R0JG8GVJ,Ash xo,QG2P2J8Y,BURRA,57000004,Oceania,"[26000000, 26000015, 27000009, 28000009, 28000015, 28000012, 28000010, 26000023]","['Knight', 'Baby Dragon', 'Tombstone', 'Poison', 'Barbarian Barrel', 'Tornado', 'Graveyard', 'Ice Wizard']",10120,100679,798.25,397.875,3.375,6386.0,3183.0
J2LJYUGQP,SMW_teddy,QG2P2J8Y,BURRA,57000004,Oceania,"[26000047, 26000040, 26000099, 27000000, 28000001, 26000054, 28000004, 26000041]","['Royal Recruits', 'Dart Goblin', 'Goblinstein', 'Cannon', 'Arrows', 'Cannon Cart', 'Goblin Barrel', 'Goblin Gang']",10120,100679,526.0,553.2857142857143,3.857142857142857,3682.0,3873.0
UP0QJ0RQL,THEDUBBER,QG2P2J8Y,BURRA,57000004,Oceania,"[28000004, 26000030, 26000000, 26000026, 27000003, 26000041, 28000003, 28000011]","['Goblin Barrel', 'Ice Spirit', 'Knight', 'Princess', 'Inferno Tower', 'Goblin Gang', 'Rocket', 'The Log']",10090,100679,728.625,526.625,3.25,5829.0,4213.0
JQQPVPPJ9,cody,QG2P2J8Y,BURRA,57000004,Oceania,"[26000007, 26000055, 26000000, 28000004, 26000041, 27000006, 28000011, 26000030]","['Witch', 'Mega Knight', 'Knight', 'Goblin Barrel', 'Goblin Gang', 'Tesla', 'The Log', 'Ice Spirit']",10090,100679,1385.125,372.125,3.5,11081.0,2977.0
VPV8UJP90,HyperEdgehog,QG2P2J8Y,BURRA,57000004,Oceania,"[26000063, 26000035, 26000037, 28000012, 26000006, 28000015, 26000034, 28000005]","['Electro Dragon', 'Lumberjack', 'Inferno Dragon', 'Tornado', 'Balloon', 'Barbarian Barrel', 'Bowler', 'Freeze']",10090,100679,1198.625,356.125,4.0,9589.0,2849.0
899GUUYCR,glhf,QG2P2J8Y,BURRA,57000004,Oceania,"[26000010, 27000000, 26000014, 26000030, 26000038, 28000000, 26000021, 28000011]","['Skeletons', 'Cannon', 'Musketeer', 'Ice Spirit', 'Ice Golem', 'Fireball', 'Hog Rider', 'The Log']",10090,100679,912.75,282.75,2.625,7302.0,2262.0
22CV8CUYU,ma,QG2P2J8Y,BURRA,57000004,Oceania,"[27000002, 26000001, 26000000, 26000030, 26000010, 28000011, 28000001, 28000003]","['Mortar', 'Archers', 'Knight', 'Ice Spirit', 'Skeletons', 'The Log', 'Arrows', 'Rocket']",10090,100679,621.875,514.0,2.875,4975.0,4112.0
GP9R2CVJ8,UNR Cesar✨,G9R9GC20,Jfk 2.0,57000004,Oceania,"[26000059, 26000044, 26000074, 28000000, 26000028, 28000015, 28000016, 26000038]","['Royal Hogs', 'Hunter', 'Golden Knight', 'Fireball', 'Three Musketeers', 'Barbarian Barrel', 'Heal Spirit', 'Ice Golem']",10410,100630,945.6666666666666,512.3333333333334,4.333333333333333,5674.0,3074.0
C8PUPGUGG,Avery❤️Skill⚠️,G9R9GC20,Jfk 2.0,57000004,Oceania,"[26000007, 28000017, 26000003, 26000018, 26000034, 28000026, 28000010, 26000005]","['Witch', 'Giant Snowball', 'Giant', 'Mini P.E.K.K.A', 'Bowler', 'Vines', 'Graveyard', 'Minions']",10150,100630,1652.5714285714287,630.1428571428571,4.142857142857143,11568.0,4411.0
9LPQVP0LY,VOU,G9R9GC20,Jfk 2.0,57000004,Oceania,"[27000000, 26000064, 26000018, 28000011, 26000021, 26000030, 26000010, 28000000]","['Cannon', 'Firecracker', 'Mini P.E.K.K.A', 'The Log', 'Hog Rider', 'Ice Spirit', 'Skeletons', 'Fireball']",10112,100630,937.7142857142857,402.2857142857143,2.7142857142857144,6564.0,2816.0
8J2JPGCJG,AnkhRebel23,G9R9GC20,Jfk 2.0,57000004,Oceania,"[26000064, 27000006, 28000004, 26000020, 28000011, 26000040, 28000000, 26000025]","['Firecracker', 'Tesla', 'Goblin Barrel', 'Giant Skeleton', 'The Log', 'Dart Goblin', 'Fireball', 'Guards']",10096,100630,1117.142857142857,295.0,3.5714285714285716,7820.0,2065.0
